work_id,perf_id_A,title_A,artist_A,yt_id_A,perf_id_B,title_B,artist_B,yt_id_B
227293,969538,Procissão,Gilberto Gil,mDXG7WHyLA4,1392666,Procissão,Edy Star,XiyQydY2tZI
227412,970232,Menino das Laranjas,Mariana Aydar,spSwRaioGCk,970224,O Menino das Laranjas,Geraldo Vandré,6faB72Od_mU
227502,970854,Disparada,Natan Marques & Ricardo Leão,3pkKviLVT04,1053149,Disparada,Mirabassi - Renzetti - Taufic,lRi3xrZUa7Q
227677,971990,Encontros e despedidas,Ricardo Herz,pZT3R6jbEv4,1284039,Encontros e despedidas,Expresso 25,PYp3AbkswNI
228273,976480,Valsa brasileira,Cristina Braga & Eugene Friesen,yC28eQHntv8,1603956,Valsa brasileira,Sam Martinelli with Ken Peplowski,K5SpR-D1w_s
228868,980375,Faceira,Gal Costa,ONN4LEku3rI,980422,Faceira,Sivuca e seu conjunto,A07iNkSMqb8
229073,1060715,Na cadência do samba,Dona Jandira,duHYWcqOjA8,1274881,Na cadência do samba,Itamar Assumpção,mDHdUOCqLTQ
229157,981954,Sem compromisso,Chico Buarque,7pn0i_Mcvis,1197881,Sem compromisso,Saudade Nova,hUO8SpXpxVc
229247,982717,Se eu quiser falar com Deus,Equale,pUk7UoK45I4,982745,Se eu quiser falar com Deus,Ithamara Koorax,MiYD8z-Cxq0
229702,985754,Tatuagem,Sandra Duailibe,ikmgrYJ8DOc,1615660,Tatuagem,Martina DaSilva,iUQBAqLshdQ
230017,988195,A flor e o espinho,Roberta Sá,NDCLa453ajk,988223,A flor e o espinho,Leny Andrade,Ogn5RcQWV0I
230223,988922,Noite dos mascarados,Chico Buarque & Maria Bethânia,eyTASsfiNvg,988924,Noite dos mascarados,Simone [BR],I-kT57RSDRM
230409,990226,Trocando em miúdos,Francesca Elena Monte,UE2LzzJc8Yw,1629228,Trocando em miúdos,José Pedro Gil,ST73t8ckHrM
230468,993521,No me vuelvo a enamorar,Chuy Vega,DiWCVqyxLZQ,1469123,No me vuelvo a enamorar,Alberto Vázquez,TrzQHqPARM4
230556,991672,La diferencia,Juan Gabriel con Mariachi de América de Jesús Rodriguez de Hijar,MFF-diLFhtQ,1514745,La diferencia,"Juan Torres acomp. Mariachi ""Águilas de América""",ukJzKk49EOo
230650,997129,Juro que no volveré,"Roberto Montalvo, Mariachi Ordaz & Banda Tornado",LLbhOyZWek0,1469082,Juro que nunca volveré,Alberto Vázquez,SiV4Jv7wPTk
230975,993267,Cais,Katia B,g5asvjx7zlw,993336,Cais,Nana Caymmi,QvwiYFVQh_4
231233,1032364,No Time to Die,Christine Brown,EEpb1ugkMhc,1124695,No Time to Die,8-Bit Misfits,XT1P51SMtx0
231324,995462,Risque,Bocato & Léa Freire,3n-ly-bfD0k,1514222,Risque,Pitanga,7paMAtKl9d8
231871,1005160,Souvenir d'Italie,Tony Mottola & His Orchestra,Ffxf4ld5AAE,1007888,Souvenir d'Italie,Tony Martin - Orchestra conducted by Al Sendrey,s8J-K5Wjpws
232870,1132519,Wild Man Blues,Dr. Michael White,hmSbYBkjrYU,1191853,Wild Man Blues,Kenny Ball and His Jazzmen,R4f2FbmOVKk
232871,1322826,Mr. Jelly-Lord,The Dixie Five,ogUutUHRmng,1329976,Mr. Jelly Lord,Fred Hersch - Michael Moore - Gerry Hemingway,se4VeA0gmag
233799,1015916,Candyman,Stefan Grossman with Sunshine Kate,AHTUnmQ8LrA,1015629,Candy Man,Dave Van Ronk,7vKsHqSyLaI
235260,1026699,Amor de índio,Samuca e a Selva,5DC-sbjHSuA,1026716,Amor de índio,Boca Livre,iBCGXP53XVw
235800,1085248,Gone the Rainbow,The Miles Martin Folk Group,hCfUGC1ogy8,1678359,Johnny Has Gone for a Soldier,The Sonoran Desert Chorale,luH_EX0UFv8
235948,1502163,Le torrent,"Georges Jouvin, sa trompette et son ensemble",P41zckIxxf4,1031531,Il torrente,Claudio Villa - Complesso hammond Vis diretto da Gino Conte,bs6NnMbL-pA
236020,1031924,Rancho fundo,Ary Barroso,sBldfQxC7Ro,1292737,No rancho fundo,Marco Aurelio,GVdC5prYBoI
236194,1033398,Twelve Gates to the City,Rory Block,0h3peYq9fzI,1033399,Twelve Gates to the City,Buddy Greene,58NCiL3WNJ4
236279,1034085,Você é linda,Simon Nabatov,6CuO8jemJ-Q,1444946,Você é linda,Brazilian Tropical Orchestra,tTpBT3NlFos
236395,1035166,Vieni vieni si...,Dalida accompagnée par Raymond Lefèvre et son orchestre,OHKome6hcFU,1034959,Odotan sinua illalla,Irmeli Mäkelä,h5PZLuOEe6M
236526,1035427,Conversa de botequim,Flora Almeida,JcSmCmMpUIY,1058849,Conversa de botequim,Sandy Müller,Z10pIMNoVB4
236947,1643772,Naquele tempo,Francisco Barroso [AR],z6a4nRwz3FY,1749697,Naquele tempo,Karol Samuelčík,hYxD74n-fdk
237023,1038502,Vatapá,Wave Ensemble,I0otNVgakFI,1038506,Vatapá,Paulo Morello,0zfR5PtSZBY
237075,1038976,Maracangalha,"Duofel, Carlos Malta, Robertinho Silva",oH0UrUDp-JU,1039010,Maracangalha,Beth Carvalho part. Danilo Caymmi,xlNTBZZ85YU
237254,1040304,Sábado em Copacabana,Reginaldo Bessa,ZmGOpUPVqlE,1401166,Sábado em Copacabana,"Anna Setton, Ayrton Montarroyos, Luciana Alves e Zé Luiz Mazziotti",HbiW81m9kUI
238254,1645808,Rolling down to Old Maui,Poxy Boggards,sPXTm6g0ejg,1647843,Rollin' down to Old Maui,The Seadogs,eyq1Eqpq050
238411,1049662,On the Beach at Waikiki,The King Sisters with the Music of Alvino Rey,MWig08q5qGU,1519509,On the Beach at Waikiki,Duke Kamoku and His Islanders,X2cEJH3Eb98
238573,1051249,Começaria tudo outra vez,Quarteto de Brasília,DX-V6h9VZ1g,1051265,Começaria tudo outra vez,Trovadores Urbanos,nLzaxh-GKvw
238580,1051335,Não dá mais pra segurar (Explode coração),Daniel Gonzaga,Ot0LXomok9c,1639617,Explode coração,Zé Carlos Bigorna,MYEcu50nLns
238684,1067355,Milagre dos peixes,"Tiganá Santana, Sebastian Notini, Ldson Galter",nsVc4Dn5cr0,1028035,Milagre dos peixes,"Wilson Lopes, Beto Lopes",egSSRfRiijQ
238824,1053220,Morro velho,Christine Tobin,tcG22LS12fk,1407286,Morro velho,Eduardo Braga,jb6SeG8qgnk
239311,1057631,Último desejo,Christina Guedes,xACd7u4Rn3s,1057735,Último desejo,Maria Creuza,x7t7gY5ZzHA
239354,1102558,Se acaso você chegasse,Guilherme Vergueiro & Carlos dos Santos,KL8km3w-2Bc,1058227,Se acaso você chegasse,Elza Soares & Wilson das Neves,Y6tqcGtAjDI
239638,1060656,Onde anda você,Nelson Gonçalves,0WKh7rJZA-U,1060713,Onde anda você,Dona Jandira,Hw-dW_fmffA
239729,1061202,Palpite infeliz,Susana Dal Poz,KQ-m6DX_4q8,1325621,Palpite infeliz,Renata Perón,3zcoE3DqO7c
240193,1398996,Juízo final,Romulo Fróes,FPElq8eP4qI,1648610,Juízo final,Glaucia Nasser,iMpkKKmZIJc
240725,1068227,Choro pro Zé,Gisbranco,kyKFvNOmKcI,1408952,Choro pro Zé,Dorina,SjvuSNZadaE
240846,1069282,Pra que mentir,Sandy Müller,G4Ak-2Xu4j8,1076312,Pra que mentir,Gilson Peranzzetta & Mauro Senise,6I2FzcdDPiQ
241081,1070999,Todo o sentimento,Oswaldo Montenegro,4DNQ9gi5e6c,1434106,Todo o sentimento,Junior Ferreira e Victor Angeleas,iyYyK0w4yZ4
241162,1071578,Qui nem jiló,Clara Becker,lmdThNVHLFs,1293069,Qui nem jiló,Luciano Queiroz,9VEIrUfNTyk
241234,1072093,Desenredo,Quarteto em Cy,XH86uX19VUE,1072125,Desenredo,Gisele Meira,_Sf5UujoqGk
241477,1288659,High Barbaree,Isla Cameron,x9vnmhoKaGg,1473263,High Barbaree,The Young Folk,f-kaivbjSAU
241525,1078817,Le marchand de poissons,Annie Cordy avec Jean-Claude Pelletier et son sextette,Ey-Fz2Mazhk,1076173,Le marchand de poissons,Claude Luter - Jacques Gauthé,RpHS-kGJm0U
241859,1078094,Folhas mortas,Quarteto Maogani,VGWBenrawWw,1761024,Fôlha morta,Leal Brito,52MnhacdKcQ
242021,1325620,Fita amarela,Renata Perón,_FTLw9r0Uec,1079291,Fita amarela,"""Fats"" Elpidio",Cd4EiPCoUXk
242196,1081124,Serenata do adeus,Christina Guedes,VKVqM1SHbdo,1147953,Serenata do adeus,Lowri Blake,w4FcWVAiA-0
242401,1082675,João Valentão,Francisco José,cyuA9JLIxeI,1082753,João Valentão,Caetano Veloso,7cZTD8kOFFI
242500,1083449,Palhaço,Charlie Haden / Jan Garbarek / Egberto Gismonti ‎,dQE0TOIjAfc,1630420,Palhaço,Nuno Mindelis & Márcio Lomiranda,RuqFmg-EJfM
242601,1259548,Cross Your Heart,The Johnny Varro Swing 7,sUNxLY-dGQY,1629620,Cross Your Heart,Marilyn Burroughs,wp1i2MJTNFk
243017,1403074,Feira de mangaio,Elba Ramalho,GLMZs0h437s,1628625,Feira de mangaio,Orquestra de Violões da Paraíba,BCb_uYhDc_M
243394,1092667,O quereres,Caetano e Maria Gadú,BJAkeUvCL1s,1092705,O quereres,Renata Arruda,qFSoHiCwsX0
243416,1284937,Camino verde,Niño de Murcia,Xt0QyZyJ_vw,1498996,Camino verde,Alfredo Sadel,fJNwkxVQhXg
243466,1093594,Assum preto,Clara Becker,u7OlRcu9UT0,1293070,Assum preto,Luciano Queiroz,yJ1cHaIqH6Y
244858,874826,Because,John McHugh,c6_WJKhsivs,1385680,Because,101 Strings,zTidtWMy4QY
244925,1108614,The Friendly Beasts,Lorie Line,V90_3AqK-EM,1645295,The Friendly Beasts,Riders in the Sky,5ZLo_GaLxCY
245259,1111273,Eu só quero um xodó,Wilson Sideral,6V57rih1w_w,1747381,Eu só quero um xodó,Os Mutreteiros Grilados,6r1Y24ScYGg
245714,1173896,The Second Line,The Yarra Yarra Jazz Band,F4k8ysQvbAk,1174679,Second Line,Neanders Jazzband,LQFFG1cvTZQ
246330,1122374,Los ejes de mi carreta,Marujita Díaz,Nlbzl4BltXs,1355453,Los ejes de mi carreta,Orquesta Marfer,n8EBkHj6SuE
248383,1226075,The Hukilau Song,Jo Ann Castle,aCurVgAS4Xk,1459161,The Hukilau Song,Tirso Cruz III,D191kQ8ReWI
249903,1103331,Blame It on the Blues,Tommy Sancton and the Galvanized Washboard Band,rIdbwblmLoY,1225720,Blame It on the Blues,"Willie ""The Lion"" Smith - Jo ""The Tiger"" Jones",0uAoG6LTNcA
251417,1161522,St. Phillip Street Breakdown,Doc Houlind Copenhagen Ragtime Band,aDoptrMT1io,1181606,St. Phillip Street Breakdown,Jensens New Orleans Jazz Band feat. Brian Carrick & Eddie Bruhner,hbNifKu_PdQ
251530,1615431,Cambalache,Rubén Juárez con acomp. de orq.,7lUad64fG_s,1619103,Cambalache,José Manuel Zapata,qYOfD66UpKM
251964,1212978,Too Busy,Charley Straight's Orch. - Vocal Chorus by Frank Sylvano,r76XjQqQg5Y,1213061,Too Busy,Jazz Lips,HqPTDR7GySw
251968,1230750,Canada - O Canada!,The Orlando Philharmonic Orchestra,wYyiwDgyhso,1223214,O Canada,Rena Gaile,aw33JwA42I4
252188,1174011,Bogalusa Strut,Southside Aces,FZihvAH0k4s,1166766,Bogalousa Strut,Cynthia Sayer,3XIF-YhaaBA
256058,1623550,Sedávám na domovních schodech,Karel Plíhal - Zuzana Navarová,4UQHfn6bxAQ,1207577,Shoe Shine Boy,"Rossano Sportiello, Nicki Parrott, Eddie Metz",CN3MH7fzYKQ
260316,1321956,Olha pro céu,Marcello Gonçalves & Daniela Spielmann,pArngBP1UnM,1403923,Olha pro céu,André Rio,uDZ9U2g4eqg
260609,1222264,Purple Gazelle,Mario Raja Big Bang,f6AK0umbqEI,1222266,Purple Gazelle,Ted Kooshian's Standard Orbit Quartet,HFc3Kn-mKZc
262097,1318653,Bad Habits,Jammy Jams,VGFPqkCaMDc,1615108,Bad Habits,Glass Tides,PQQUnOK859c
263657,1253386,Eu quero é botar meu bloco na rua,Renato Enoch,R_DnjYWBgLo,1252810,Eu quero é botar meu bloco na rua,Roupa Nova,btTInru5Rw8
264240,1257194,Menina moça,Lee Konitz & The Brazilian Band,yadpcoYKoSc,1257225,Menina moça,Banda do Corpo de Bombeiros,YXrVfMCoQlo
265243,1265201,Mucuripe,Belchior,3HWivSpvpZk,1265202,Mucuripe,Belchior & Gilvan de Oliveira,C0OLhYsMpPw
265306,1389505,Na asa do vento,Ulisses Rocha,CTq156OpFHQ,1389523,Na asa do vento,Dora Vergueiro,w1PoUave4Ag
265624,1268345,Stay,The Kid Laroi - Justin Bieber,kTJczUoc26U,1386522,Stay,No Resolve,aydGXe_A0LA
265626,1268421,Me deixa em paz,Nilze Carvalho,60C5g9Jau-A,1268769,Me deixa em paz,Revista do Samba,KvQya4jTJq8
265869,1270691,"Na rua, na chuva, na fazenda",Kid Abelha com Lenine,HkDClzwpuKk,1646372,"Na rua, na chuva, na fazenda",Giselle Martine,HaF5tzqm6GM
265960,1271539,De volta pro aconchego,Ricardo Herz,wBVzc5bRD1o,1271537,De volta pro aconchego,Wilson Sideral part. Amaranto,sjsn9hIsvXg
266131,1272642,Luz negra,Arnaldo Antunes,k37IxOLNmfQ,1347767,Luz negra,Luna Messina,NEQVyyi5zos
266149,1272936,Cadeira vazia,Joanna [BR],pHEh-WgtOZE,1272938,Cadeira vazia,Adriana Calcanhotto,sxxi8nfLmAw
266176,1273315,Molambo,Baden Powell,UDFim73iiP0,1273311,Molambo,Roberto Luna,h604dLUpEVI
266720,1278092,Comportamento geral,Cadu de Andrade,5DOU2nIp2yg,1278370,Comportamento geral,Maria Rita,2T2vweYgcnc
266839,1279067,Apanhei-te cavaquinho,Luciano Alves,mkAlCTl03bY,1279078,"Apanhei-te, cavaquinho",Quinteto Villa-Lobos,pEXjFZ--agc
267085,1471415,Ella,Marco y José Alfredo con el Mariachi Vargas de Tecalitlán,yIr4ltHHrbA,1491903,Ella,David Bustamante,WpalXYDIXd8
267181,1282763,Nervos de aço,Joanna [BR],fbGku0KW_Qg,1282771,Nervos de aço,Fábio Jr.,kiC1GGTbEsk
267212,1283020,Segura ele,Paulo Sérgio Santos,AOtStWK_Ixc,1283023,Segura ele,Clara Sverner e Paulo Moura,KTL1VZ3cOuo
267541,1285877,Gostoso demais,Lairton dos Teclados,QWiKvnwToW8,1285842,Gostoso demais,Nando Cordel,B6aRCKcif80
267573,1286127,É doce morrer no mar,Lio,wwT2QUEg5A8,1286188,É doce morrer no mar,Lenine,qMJ3OO4tYRc
267859,1288156,Mis noches sin ti,Luis Mariano,UWuwqF11mgU,1589678,Mis noches sin ti,Yoshio,qoElvoS4GJs
268364,1292165,Riacho do navio,Nazaré Pereira,SMB6POhA5x8,1636675,Riacho do navio,Diassis Martins,SWhEVTbRZV4
268401,1292738,Chão de estrelas,Marco Aurelio,y3MMkJ1Zokg,1292554,Chão de estrelas,Marcio Montarroyos e Orquestra,PrXyyNZa7Mw
268456,1293008,Baião,Claudette Soares,9oCPHaN0S08,1293304,Baião,Femmouzes T.,rX1YHdSvbSo
268500,1403896,Juazeiro,Trio Sinhá Flor,259oULlA6GA,1403898,Juazeiro,Targino Gondim,KKZ9xmCYqFE
268782,1685607,Bachianas brasileiras No. 5,Giovanni Lanzini - Fabio Montomoli,aSSDFT3830U,1364306,Bachianas Brasileiras No. 5,Plínio Fernandes feat. Sheku Kanneh-Mason,xFvARkTrc0k
269978,1471767,Usted,Víctor Yturbe,1Ek7T7N9ihA,1704645,Usted,Diana Vanoni y Los Panchos,6D9tcDjUOnw
271402,1319253,Paraules d'amor,Alejandro Sanz,3yCyJnC1lUI,1700158,Maitasun itzak,Irune ta Andoni Argoitia,8GU4LxHrO70
271925,1325072,Quando o samba acabou,Ilana Volcov,ApPyVdnV9TU,1325083,Quando o samba acabou,João Macacão,3qDppjznlQc
273564,1341668,Nem um talvez,Miles Davis,TWs7cY-fEn0,1341879,Nem um talvez,Toto Blanke,lE9WU4_4kKE
273972,1344512,Pau de arara,Quarteto Excelsior,53QqDq8g8eo,1636038,Pau de arara,Carol Andrade & Alex Maia,jDTG8uczy4s
274053,1345415,Acontece,Fernando Rocha,LqxM3VPTCD0,1347191,Acontece,Karine Serrano,S_WHGLCwu2U
274310,1347742,A banca do distinto,Iara Negrete,x1OdA45fZVo,1347758,A banca do distinto,Jair Rodrigues,qQ_0TM-I4Yg
274875,1352201,Brigas,Elymar,uvrovuRV8rA,1352227,Brigas,Altemar Dutra p/ Cauby Peixoto,Juif0MYp6Y4
276648,1365137,La pulpera de Santa Lucía,Orquesta típica F. Canaro,bsGKooan1Ho,1522789,La pulpera de Santa Lucía,Alfredo Sadel,RGh-Upiqnx8
278985,1378355,Esta noche me emborracho,Orquesta típica F. Canaro,sBMRVx05Vyk,1663800,Esta noche me emborracho,Enzo Peiret,-1ZdcoHnR2s
279572,1381086,Rugas,Luiz Cláudio,Q5NSFHumGBM,1381068,Rugas,Grupo Semente & Simone Mazzer,9BcYYgFMgkw
280095,1383719,Senhorinha,Hamilton de Holanda,y-ozGklkoTE,1383810,Senhorinha,Duo Caminaluz,oq0Ay6dwR1Y
280735,1387777,Pressentimento,Élton Medeiros,6aGiG2EUDBU,1387791,Pressentimento,Os Cariocas,Gn4X3psSzk0
281486,1392059,Medo de amar,Chico Buarque,f1ADgqtU6Zs,1392075,Medo de amar,Alaíde Costa,7uk5g3--bhY
281590,1392673,Carcará,Nara,JjB9xNuyPho,1392734,Carcará,Trio Mossoró,cqkjWthhbfw
281738,1464109,Si Dios me quita la vida,Rosana [ES],v7O17At492s,1475836,Si Dios me quita la vida,Daniel Santos,QK2O7BxzrJU
282809,1646896,Paraíba,4 Ases e 1 Coringa,xPgaAVr0ljM,1646940,Paraíba,Luiz Gonzaga & Elba Ramalho,l8C333k3YZA
282853,1401173,Vingança,Cauby Peixoto,rSVrbn4C1pU,1642209,Vingança,Silvio Caldas,HaJJzBlzo8M
282988,1402100,A volta da asa branca,Gilberto Gil,pCZbCm_5ZCQ,1403576,A volta da asa branca,Elisa Paraíso,Hu_zy4K_EgM
283103,1402669,Cochichando,Terça Feira Trio,30BZQo8LRHs,1402690,Cochichando,"Sharon Isbin, Thiago de Mello",jRXlZyZk5j4
283135,1403147,Felicidade,Vanusa,4mbQizB6sjU,1404276,Felicidade,Eduarda Fadini,FXtBkgllJYI
284105,1411055,La gloria eres tú,Mayte Martín - Tete Montoliu,-eK6F9JYywE,1476987,La gloria eres tú,Pablo Milanés,LyP199EajVI
284850,1415737,Contigo,Trío Los Panchos,tDfGVhLdfmQ,1520055,Contigo,Sadel,XIkagqoRtEM
285637,1534609,"Йовано, Йованке",Илия Луков,DJ8U8ZT0eaU,1679417,Jovano Jovanke,Cavatina Duo,EkvMaFBkhkc
285924,1712708,Bandoneón arrabalero,Alberto Cabañas,7BoTL4ygD1c,1744829,Bandoneón arrabalero,Roberto Mancini con orquesta,jhy1KVl8G5s
286072,1637118,Naranjo en flor,Esteban y Julia Morgado - Franco Luciani,YqG6u8PUczA,1742218,Naranjo en flor,Héctor Rial,_p2IIL5VM-o
286595,1510281,Die Gedanken sind frei,Angelika Sacher & Klaus Bergmaier,uMI-bR4WrEA,1426038,Die Gedanken sind frei,Konstantin Wecker,URNxHAJ5BBY
287727,1431998,Até amanhã,Horacina Corréa com Léo Peracchi,wBBHzM0L314,1431999,Até amanhã,Flavio Bala,JzquCkRBc-g
288259,1434503,"Linda flor (Yayá) (Ai, yoyô)",Dori Caymmi part. Nana Caymmi,864i0U4mWts,1434546,Linda flor,Zélia Duncan,UbTX9A7IRvg
288618,1436346,Piedra y camino,Los Machucambos,Hmp7SFU926w,1630759,Piedra y camino,El Chango Nieto,MJcUxG783EU
288705,1436901,Cuando el destino,Tania Libertad con el Mariachi Vargas de Tecalitlán,7bx0XeNfoKU,1533001,Cuando el destino,Daniel Santos con el Mariachi Tenochtitlán de Heriberto Aceves,hyOD5VIpFEw
289698,1441967,Contrato de separação,Dominguinhos,pZbFpOLeIqo,1442012,Contrato de separação,Bia Góes com Dominguinhos,p-vr811msr4
290192,1473590,En mi viejo San Juan,Los Panchos con Javier Solís,ltfinFNeU_8,1493851,Mi viejo San Juan,Patricia González,1sdhrwElx7A
292672,1716248,Tocando em frente,Waldonys,aNmKeH27npE,1458769,Tocando al frente,Soledad con Abel Pintos,kP2D-Xy70xA
293032,1663188,Los cosos de al lao,Rubén Juárez,mnyIfcVDamI,1715080,Los cosos de al lao,Lina Avellaneda,TaAhtQUrHr0
293243,1476120,Desvelo de amor,Elvira Quintana,WNK4zhTnfio,1608096,Desvelo de amor,Felipe Pirela con Billo Frómeta y su orquesta,Ziww90iGrbk
293335,1463245,Amémonos,Rocío Dúrcal,ntsmUsfNWfc,1463312,Amémonos,Francisco Canaro y su orquesta típica - Cantan A. Arenas y E. Lucero,iAYhZhibryk
293354,1463407,Qué bonito amor,Javier Solís,ijLnXBBzrPE,1465751,Qué bonito amor,Lucha Villa con el Mariachi Guadalajara,aj66Bv8qtms
293476,1203880,Hands Across the Table,Lucienne Boyer,gqVYE9KCWyE,1464488,Ta main,Lucienne Boyer,WKzifmgCZNs
293487,1464700,Gabino Barrera,José Alfredo Jiménez con el Mariachi Jalisciense de Rubén Fuentes,uyTkdUQyTio,1540174,Gabino Barrera,"Charro Avitia, Mariachi México de Pepe Villa y Mariachi Nacional de Arcadio Elías",9cSwwOTwXZw
293511,1538303,Llegando a ti,Rozenda Bernal,0yZ6Ma11RHg,1544706,Llegando a ti,María Toledo [ES],YQdTHKaANwo
293979,339781,Oh Happy Day,Jack van Poll Tree-oh,t1QJZVELZGY,388167,"Oh, Happy Day",Takács Nikolas és a Fool Moon,Z_-GQesA0ig
294346,1536456,Paloma querida,Yoshio,UjpKx7hhtxw,1537088,Paloma querida,Lupillo Rivera,kDMXlSZHmj4
294980,1475166,Casinha pequenina,Canhoto e seu regional,1ZlTOJ24N-c,1724655,Casinha pequenina,Cadu de Andrade,-n_QeOrGR-o
297593,1490811,Las alteñitas,Hermanas Barraza con la orquesta de Francisco Hernández,kY295-aGpeU,1491025,Las alteñitas,María de Lourdes,yFTE81BQA-0
298025,1494134,Amarga Navidad,"Amalia Mendoza ""La Tariácuri"" y Mariachi Vargas",QVExWr-BB7M,1494194,Amarga Navidad,David Zaizar - Mariachi de Román Palomar,yCP2vrxCvEU
298546,1746900,Tàladh Chriosda,"Heather Rankin, Cookie Rankin, Raylene Rankin",a-vOgh4Ym3M,1606270,Christ Child's Lullaby,Ariel [US],i4y6kyBmb3o
298654,1646363,Sangrando,Filipe Catto & Simone Mazzer,aJKpnaA54vc,1646361,Sangrando,Bella Guima,hYoTKaf5dpg
298696,1499008,Rondalla,Chayito Valdez,SaGEs1OdVZk,1499015,La rondalla,Tuna del Colegio Mayor Loyola,9EJT9wk-TFU
299950,1507963,Eu sonhei que tu estavas tão linda,Francisco Petrônio,PrgEGuFeIAo,1507991,Eu sonhei que tu estavas tão linda,Telebossa,a73meu59kuE
300080,1508844,Antonico,Cláudia Pacheco,tu0jMRCmFmM,1508870,Antonico,Fernanda Guedes,M9vYJhTH-vY
300146,1509734,Dia branco,Wanderléa,nKu7304uGeI,1509747,Dia branco,Glaucia Nasser,JaX9dvuHxkc
300241,1617690,Arrabal amargo,Raúl Lavié con Roberto Pansera y su orq.,2iVUGB9C36M,1631439,Arrabal amargo,Turbio Tinte trío,3dEiXZMTRTg
300242,1631344,Amores de estudiante,Aníbal Arias,_mtltJ8MS2w,1641278,Amores de estudiante,Luis Bacalov,lcKDQLt5UcU
300465,1717878,El noy de la mare,Stefano Grondona,ZsLXoIY_ltc,1524778,El noy de la mare,Wes McGhee,7JT9pfTQgwo
300636,1514166,Ai que saudades de Amélia,K-Ximbinho e seu conjunto,NLynU_hsXYo,1514189,Ai! Que saudades de Amélia,Raul de Barros,tky3aCLao9s
300671,1515161,Rampi Rampi,Udi Hrant,hqw3b3T4a0Y,1516684,Çadırımın Üstüne,Amariszi,D-mzLIqNWTc
301255,1519170,"Makedonsko devojče, kitka šarena",Tomovska-Mančevski i ans. Koče Petrovskog,iMM1NNti6EE,1519224,Македонско девојче,Ирена Спасовска со Цане Петров {Irena Spasovska so Cane Petrov},OKtWnq35ag4
301712,1529538,Ajde Jano,Grand Bazaar,T_qc1q7dyyc,1669154,Ajde Jano kolo da igramo,Vera Ivković,zijJbd1umYk
301740,1524550,Opa cupa,Balcony Players,wocKyfNiGpc,1532878,Opa cupa,Szapora,Eksuusvr5lo
302343,1532252,More sokol pie,Milojkovic Trio,NAawGwGSwy0,1538033,Море сокол пие,Епизод,_3WVz7B5IEM
302981,1536235,U Stambolu na Bosforu,Zrinka Posavec,_H0o2yXAuKY,1536371,U Stambolu na Bosforu,Damir Imamović,tjyQ06a9iB4
303106,1607946,A la gran muñeca,Fuego Lento,TK6IJXCjmto,1756249,A la gran muñeca,Roberto Firpo - Orquesta típica,aFulboWt7JY
304746,1548988,Mama...yo quiero un novio,Ranko Fujisawa acompañada por Beto Argó,l66ktPVBvX4,1549907,"Mama, yo quiero un novio!",Orquesta tipica argentina Pizarro,uA32DVLCgwo
312740,1604221,Neste mesmo lugar,Nana Caymmi e César Camargo Mariano,F6WJlkSY4tw,1604227,Neste mesmo lugar,Fran Nóbrega,gClAiRSQVvE
314813,1671410,Soledad,Inés Cuello & La Grela Quinteto de Tango,1Yw2gjbEIM0,1705684,Soledad,Ana María Nan - Marcelo Tau,32AnoQwnCDQ
314825,1616575,Martirio,Virginia Luque - Orq. dirig. por Tito Ribero,YwqWoeYetJA,1616632,Martirio,Amelita Baltar,LJi4LxCUIVY
314826,1616560,Golondrinas,Edmundo Rivero,UqDL48IXJ8k,1634194,Golondrinas,Trio contemporáneo,f5ou-wZ8odU
314877,1616942,Garúa,Roberto Goyeneche con Nestor Marconi,9ecy27-1gzU,1657607,Garúa,Jacqueline Sigaut,7tBYbvqPvZc
314903,1659886,Pedacito de cielo,"Rosita Quintana, con acomp. de orquesta - Dir. Héctor Stamponi",3M2TziW8C2s,1674115,Pedacito de cielo,Trío Porteño,EChi6uOol0g
315029,1698819,Gota de lluvia,Fabián Rodríguez,FSdXGQtwZfY,1737029,Gota de lluvia,Musas Orilleras Tango,b6Uw7q6lHOw
315245,1619938,Qué falta que me hacés,Las Mellizas del Tango,8t938FopuDg,1636489,Qué falta que me hacés,Aníbal Troilo y su orq. típ. - Canta Roberto Rufino,-qdkTj6CIjM
315254,1090230,Pastorinhas,Os 3 Morais,CpvAv50oUHc,1615178,As pastorinhas,Christianne Neves feat. Andrea Marquee,A4JInq_wsQk
315282,1657339,Sin piel,Néstor Fabián con orquesta típica dirigida por Atilio Stampone,5EDSVNC6qKo,1748554,Sin piel,María Cristina Laurenz con acompañamiento de Néstor Marconi Trío,1G5XcZ3w6P8
315434,1621348,La morocha,Sandra Luna,kaKy31wHoKo,1647479,La morocha,José Libertella,wR-_bPn8dtc
315615,1622438,Felicia,Orquesta Típica F. Canaro,h14TFbhtUac,1622439,Felicia,Roberto Firpo y su cuarteto,eX2ISJ1EKqw
